date,fund,fund_id,universe,method,portfolio_return,growth_of_1,drawdown
2021-05-13,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.013562458822427393,1.0319971828863224,-0.01744763567361185
2021-05-14,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.01210336529187207,1.0444878217709783,-0.0055554454897770444
2021-05-17,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.004158975122085133,1.0488318206370448,-0.0014195753272758793
2021-05-18,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.008764533547675594,1.0396392989592018,-0.010171666959372105
2021-05-19,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.0012481225264434504,1.0409368961876087,-0.008936239919592137
2021-05-20,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.010087047253440404,1.0514368758473027,0.0
2021-05-21,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.004925032528222703,1.0566152366622235,0.0
2021-05-24,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.00952060926158182,1.0666748574703182,0.0
2021-05-25,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.005898389426170215,1.0603831937698536,-0.00589838942617027
2021-05-26,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.004390837703352818,1.0650391642770598,-0.001533450593499075
2021-05-27,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.0010117806380068627,1.0661167502821942,-0.0005232214711121674
2021-05-28,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.007295301255660785,1.0738943931492089,0.0
2021-06-01,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.005940580349459495,1.0802739490785458,0.0
2021-06-02,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.0047198596447183185,1.0751752076610495,-0.004719859644718327
2021-06-03,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.0054430537688991585,1.081027444127336,0.0
2021-06-04,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.008455982538843283,1.0901685933188872,0.0
2021-06-07,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.0029117542598558134,1.0869942902733298,-0.002911754259855792
2021-06-08,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.0004871834883557229,1.0864647246031718,-0.003397519189613951
2021-06-09,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.011368824039301685,1.0741128983242498,-0.014727717431078924
2021-06-10,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.0038905277071470635,1.0699340323327153,-0.018560946545497226
2021-06-11,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.001957102318560756,1.0720280027081006,-0.016640169898455515
2021-06-14,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.0077863253637330395,1.0636808438799825,-0.024296929485251306
2021-06-15,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.006356429121668291,1.056919631987783,-0.030498916896772643
2021-06-16,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.01006222743297126,1.0462846662723495,-0.04025425729146925
2021-06-17,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.011309273707466186,1.0344519466055506,-0.05110828458533545
2021-06-18,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.010778370550765205,1.0233022402080756,-0.061335791106626014
2021-06-21,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.018143463706265354,1.0418684872638309,-0.044305171100198715
2021-06-22,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.0016287737084918832,1.0435654552635925,-0.04274856048954512
2021-06-23,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.0014926152170056074,1.0420078135851247,-0.044177368554658814
2021-06-24,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.010203131148179664,1.0526395559645616,-0.03442498489162393
2021-06-25,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.00023589478791091327,1.0523912437797607,-0.03465275900502496
2021-06-28,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.003137782341290107,1.0556934184406213,-0.031623709479017714
2021-06-29,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.004435841998069418,1.0603763076432258,-0.02732814525958993
2021-06-30,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.005459419003855489,1.0661653462084113,-0.022017922051304817
2021-07-01,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.0049641588066163846,1.0714579603011012,-0.017163063706342574
2021-07-02,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.0036583054622498137,1.0753776808098419,-0.0135675459737985
2021-07-06,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.006640017542830038,1.0682371541440967,-0.020117474773349353
2021-07-07,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.002760159788551746,1.0711856593816023,-0.017412842429714193
2021-07-08,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.010667454714252747,1.059758834869592,-0.02789454643590139
2021-07-09,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.015762922954362095,1.0764637317338461,-0.012571323067855245
2021-07-12,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.007952909220194822,1.0850247500711576,-0.004718392438796792
2021-07-13,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.009546845627364707,1.0746661862803584,-0.014220192301938939
2021-07-14,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.0029320915186513362,1.0715151666701843,-0.017110588915348113
2021-07-15,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.0032697145926782,1.0680116178934467,-0.02032435676576061
2021-07-16,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.013366068038297844,1.0537365019429903,-0.033418768068692706
2021-07-19,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,-0.009931429551274285,1.0432713921083374,-0.04301830147920227
2021-07-20,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.013074443834078166,1.0569115853281585,-0.03050629801165128
2021-07-21,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.01192456948796477,1.0695148009700393,-0.01894550299414688
2021-07-22,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.0009824791038897658,1.0705655769132931,-0.017981637451061627
2021-07-23,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.0068856501046960766,1.0779371168900502,-0.011219802610162977
2021-07-26,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,0.0028491480846831335,1.0810083193620463,-0.008402621404597133
