date,fund,fund_id,universe,method,weight_effective_date,portfolio_lagged_sentiment,total_equity_weight,observed_equity_weight,missing_equity_weight,sentiment_weight_coverage,observed_sector_count,missing_sector_count,latest_signal_source_date
2023-11-09,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.06777439627277926,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-08
2023-11-10,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.19356452133055918,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-09
2023-11-13,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.1262101624115404,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-10
2023-11-14,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.10754417348692928,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-13
2023-11-15,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.16233102911374023,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-14
2023-11-16,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.14432650649534054,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-15
2023-11-17,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.08733076327182424,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-16
2023-11-20,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.13548635159419084,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-17
2023-11-21,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.1350413391233517,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-20
2023-11-22,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.07824783419414946,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-21
2023-11-24,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.12116036536179446,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-22
2023-11-27,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.09087941618421215,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-24
2023-11-28,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.12054778695908243,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-27
2023-11-29,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.10712242063776231,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-28
2023-11-30,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.12674410967922262,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-29
2023-12-01,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-11-02,0.1225912094058934,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2023-11-30
2023-12-04,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.08742764779134632,0.9999999999999992,0.9999999999999992,0.0,1.0,10,0,2023-12-01
2023-12-05,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.1516011714763582,0.9999999999999992,0.9999999999999992,0.0,1.0,10,0,2023-12-04
2023-12-06,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.10883482526915873,0.9999999999999992,0.9999999999999992,0.0,1.0,10,0,2023-12-05
2023-12-07,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.12183170265994678,0.9999999999999992,0.9999999999999992,0.0,1.0,10,0,2023-12-06
2023-12-08,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.09816727888768546,0.9999999999999992,0.9999999999999992,0.0,1.0,10,0,2023-12-07
2023-12-11,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.08024565535274988,0.9999999999999992,0.9999999999999992,0.0,1.0,10,0,2023-12-08
2023-12-12,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.11150794556278189,0.9999999999999992,0.9999999999999992,0.0,1.0,10,0,2023-12-11
2023-12-13,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.14410950660185573,0.9999999999999992,0.9999999999999992,0.0,1.0,10,0,2023-12-12
2023-12-14,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.14598862730730514,0.9999999999999992,0.9999999999999992,0.0,1.0,10,0,2023-12-13
2023-12-15,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.15590781993015498,0.9999999999999992,0.9999999999999992,0.0,1.0,10,0,2023-12-14
2023-12-18,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.08578896126964704,0.9999999999999992,0.9999999999999992,0.0,1.0,10,0,2023-12-15
2023-12-19,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.15111606004476932,0.9999999999999992,0.9999999999999992,0.0,1.0,10,0,2023-12-18
2023-12-20,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.1478166666666666,0.9999999999999992,0.2999999999999994,0.6999999999999998,0.2999999999999996,1,9,2023-12-19
2023-12-21,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,-0.0129399999999999,0.9999999999999992,0.2999999999999994,0.6999999999999998,0.2999999999999996,1,9,2023-12-20
2023-12-22,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.10733749999999999,0.9999999999999992,0.2999999999999994,0.6999999999999998,0.2999999999999996,1,9,2023-12-21
2023-12-26,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.09534,0.9999999999999992,0.2999999999999994,0.6999999999999998,0.2999999999999996,1,9,2023-12-22
2023-12-27,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.21272999999999997,0.9999999999999992,0.2999999999999994,0.6999999999999998,0.2999999999999996,1,9,2023-12-26
2023-12-28,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.181675,0.9999999999999992,0.2999999999999994,0.6999999999999998,0.2999999999999996,1,9,2023-12-27
2023-12-29,Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,0.0851499999999999,0.9999999999999992,0.2999999999999994,0.6999999999999998,0.2999999999999996,1,9,2023-12-28
2021-01-05,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.10990091166009154,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-04
2021-01-06,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.1739812671232918,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-05
2021-01-07,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.14037068384160128,0.9999999999999999,0.9999999999999997,2.220446049250313e-16,0.9999999999999998,9,1,2021-01-06
2021-01-08,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,-0.0033773582122673873,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-07
2021-01-11,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.07398858063725461,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-08
2021-01-12,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.08947487317609945,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-11
2021-01-13,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.10812623770561927,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-12
2021-01-14,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.147418327799951,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-13
2021-01-15,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.09937382310165173,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-14
2021-01-19,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.1553594134333393,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-15
2021-01-20,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.008223888405681098,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-19
2021-01-21,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.16000335496751272,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-20
2021-01-22,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.001410208874337873,0.9999999999999999,0.9237174679725275,0.07628253202747237,0.9237174679725276,9,1,2021-01-21
2021-01-25,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.09432015684887665,0.9999999999999999,0.9237174679725275,0.07628253202747237,0.9237174679725276,9,1,2021-01-22
2021-01-26,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.10227967355207145,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-25
2021-01-27,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.03022795876349911,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-26
2021-01-28,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.07375707850233416,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-27
2021-01-29,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.15597080822391812,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-28
2021-02-01,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-01-05,0.03626446287612087,0.9999999999999999,0.9999999999999999,0.0,1.0,10,0,2021-01-29
2021-02-02,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.15994797666788085,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-01
2021-02-03,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.0920993486637835,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-02
2021-02-04,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.05745038674624161,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-03
2021-02-05,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.10978838608428691,0.9999999999999996,0.871811414104115,0.12818858589588455,0.8718114141041153,9,1,2021-02-04
2021-02-08,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.10833130244201822,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-05
2021-02-09,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.07868721829867574,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-08
2021-02-10,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.13195974438686692,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-09
2021-02-11,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.12732002325648492,0.9999999999999996,0.9183768388715015,0.0816231611284981,0.9183768388715019,9,1,2021-02-10
2021-02-12,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.05686877921784222,0.9999999999999996,0.871811414104115,0.12818858589588455,0.8718114141041153,9,1,2021-02-11
2021-02-16,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.18147080031620003,0.9999999999999996,0.871811414104115,0.12818858589588455,0.8718114141041153,9,1,2021-02-12
2021-02-17,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.020750581766781524,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-16
2021-02-18,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.11818656338112615,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-17
2021-02-19,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.14908407967727177,0.9999999999999996,0.9183768388715015,0.0816231611284981,0.9183768388715019,9,1,2021-02-18
2021-02-22,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.18813246525660202,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-19
2021-02-23,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.11578006871663234,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-22
2021-02-24,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.09530299734946134,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-23
2021-02-25,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.06402919831410747,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-24
2021-02-26,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.19264476827151458,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-25
2021-03-01,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-02-02,0.01350799593843262,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-02-26
2021-03-02,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.1430091582914268,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-03-01
2021-03-03,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.0750133164820946,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-03-02
2021-03-04,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.1485514664327925,0.9999999999999996,0.8678757444779025,0.13212425552209706,0.8678757444779028,9,1,2021-03-03
2021-03-05,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.10317778601970873,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-03-04
2021-03-08,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.0746572112608683,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-03-05
2021-03-09,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.10562212955396837,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-03-08
2021-03-10,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.06788678669295405,0.9999999999999996,0.8829200829966694,0.1170799170033302,0.8829200829966698,9,1,2021-03-09
2021-03-11,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.15160230863932722,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-03-10
2021-03-12,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.11788895888798812,0.9999999999999996,0.9999999999999996,0.0,1.0,9,1,2021-03-11
2021-03-15,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.07145576744959237,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-03-12
2021-03-16,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.19817064831464473,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-03-15
2021-03-17,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.09293977578338461,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-03-16
2021-03-18,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.09054565250088224,0.9999999999999996,0.9999999999999996,0.0,1.0,9,1,2021-03-17
2021-03-19,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.10889468115197154,0.9999999999999996,0.8678757444779025,0.13212425552209706,0.8678757444779028,9,1,2021-03-18
2021-03-22,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.14909773897520964,0.9999999999999996,0.8829200829966694,0.1170799170033302,0.8829200829966698,8,2,2021-03-19
2021-03-23,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.04531137526289351,0.9999999999999996,0.8829200829966694,0.1170799170033302,0.8829200829966698,8,2,2021-03-22
2021-03-24,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.10369177021399553,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-03-23
2021-03-25,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.19855071574892266,0.9999999999999996,0.8829200829966694,0.1170799170033302,0.8829200829966698,8,2,2021-03-24
2021-03-26,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.13839331136670552,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-03-25
2021-03-29,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.00356463501154548,0.9999999999999996,0.8829200829966694,0.1170799170033302,0.8829200829966698,9,1,2021-03-26
2021-03-30,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.22637454768968393,0.9999999999999996,0.8678757444779025,0.13212425552209706,0.8678757444779028,9,1,2021-03-29
2021-03-31,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.06302641610284745,0.9999999999999996,0.8678757444779025,0.13212425552209706,0.8678757444779028,9,1,2021-03-30
2021-04-01,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-03-02,0.07383870388823856,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-03-31
2021-04-05,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.011571559736204991,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-01
2021-04-06,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.154951072509055,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-05
2021-04-07,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.15861384609241858,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-06
2021-04-08,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.12870549967261974,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-07
2021-04-09,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.2116434244174338,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-08
2021-04-12,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.1417820520093354,0.9999999999999993,0.9993440080612692,0.0006559919387301161,0.9993440080612699,9,1,2021-04-09
2021-04-13,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.11512403928348869,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-12
2021-04-14,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.17021717847065565,0.9999999999999993,0.9993440080612692,0.0006559919387301161,0.9993440080612699,9,1,2021-04-13
2021-04-15,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.07515027413380584,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-14
2021-04-16,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.08824625606844588,0.9999999999999993,0.9993440080612692,0.0006559919387301161,0.9993440080612699,9,1,2021-04-15
2021-04-19,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.0912244564910787,0.9999999999999993,0.9404868140932044,0.059513185906794885,0.9404868140932051,9,1,2021-04-16
2021-04-20,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.04680598363696144,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-19
2021-04-21,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.0578921588482418,0.9999999999999993,0.8763380469934505,0.12366195300654881,0.8763380469934511,9,1,2021-04-20
2021-04-22,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.10854687982127655,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-21
2021-04-23,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.1119500017212239,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-22
2021-04-26,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.25798699365672817,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-23
2021-04-27,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.10051291404643034,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-26
2021-04-28,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.09995939828824393,0.9999999999999993,0.8763380469934505,0.12366195300654881,0.8763380469934511,9,1,2021-04-27
2021-04-29,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.1687879520263947,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-28
2021-04-30,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.10662977286942309,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-29
2021-05-03,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-04-05,0.1561836925061403,0.9999999999999993,0.9999999999999993,0.0,1.0,10,0,2021-04-30
2021-05-04,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.17871555288771,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-05-03
2021-05-05,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.2168927603659207,0.9999999999999996,0.9340694843136452,0.06593051568635433,0.9340694843136457,9,1,2021-05-04
2021-05-06,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.10396915305574712,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-05-05
2021-05-07,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.041591683159021564,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-05-06
2021-05-10,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.07815502294495588,0.9999999999999996,0.9323674977727687,0.06763250222723083,0.9323674977727692,8,2,2021-05-07
2021-05-11,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.10766351123666948,0.9999999999999996,0.9340694843136452,0.06593051568635433,0.9340694843136457,9,1,2021-05-10
2021-05-12,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.13468811268584677,0.9999999999999996,0.8469779154322629,0.1530220845677367,0.8469779154322632,9,1,2021-05-11
2021-05-13,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.2106713297628753,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-05-12
2021-05-14,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.11894270871914855,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-05-13
2021-05-17,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.125417252330288,0.9999999999999996,0.9340694843136452,0.06593051568635433,0.9340694843136457,9,1,2021-05-14
2021-05-18,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.07363263057919418,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-05-17
2021-05-19,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.0884230449048149,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-05-18
2021-05-20,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.09945489619383299,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-05-19
2021-05-21,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.1739877337706059,0.9999999999999996,0.9340694843136452,0.06593051568635433,0.9340694843136457,9,1,2021-05-20
2021-05-24,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.21112803183188314,0.9999999999999996,0.9340694843136452,0.06593051568635433,0.9340694843136457,9,1,2021-05-21
2021-05-25,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.17731956761679588,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-05-24
2021-05-26,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.22068240323852245,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-05-25
2021-05-27,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.10175444115473604,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-05-26
2021-05-28,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.18468951584425003,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-05-27
2021-06-01,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-05-04,0.2950860280445186,0.9999999999999996,0.9999999999999996,0.0,1.0,10,0,2021-05-28
2021-06-02,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.24175385873000654,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-01
2021-06-03,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.23143245258409104,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-02
2021-06-04,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.11822453688501018,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-03
2021-06-07,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.22394184663137875,0.9999999999999997,0.9999999999999997,0.0,1.0,10,0,2021-06-04
2021-06-08,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.1606488032954323,0.9999999999999997,0.8457290764234758,0.15427092357652383,0.8457290764234762,9,1,2021-06-07
2021-06-09,Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2021-06-02,0.1823841311822529,0.9999999999999997,0.9108994848232423,0.08910051517675732,0.9108994848232427,9,1,2021-06-08
